2,Albemarle County,340,Crozet Elementary,4,1,0,0,0,0,0,0,3,0,0,14,29,1,1,49,0,49,2013-2014
2,Albemarle County,340,Crozet Elementary,5,3,0,0,0,1,0,1,0,0,0,23,27,0,0,55,0,55,2013-2014
2,Albemarle County,340,Crozet Elementary,KG,2,4,0,0,2,0,3,0,0,0,23,25,1,1,61,0,61,2013-2014
2,Albemarle County,340,Crozet Elementary,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-2014
2,Albemarle County,10,Hollymead Elementary,1,2,0,1,0,4,5,3,3,0,0,28,27,1,1,75,0,75,2013-2014
2,Albemarle County,10,Hollymead Elementary,2,1,3,0,0,3,3,0,1,0,0,25,29,1,3,69,0,69,2013-2014
2,Albemarle County,10,Hollymead Elementary,3,1,2,0,0,6,3,2,3,0,0,25,29,4,3,78,0,78,2013-2014
2,Albemarle County,10,Hollymead Elementary,4,0,2,0,0,5,4,1,4,0,0,30,33,3,2,84,0,84,2013-2014
2,Albemarle County,10,Hollymead Elementary,5,0,1,0,0,7,7,0,1,0,0,27,26,5,1,75,0,75,2013-2014
2,Albemarle County,10,Hollymead Elementary,KG,2,5,0,0,3,6,1,0,0,0,29,24,4,3,77,0,77,2013-2014
2,Albemarle County,10,Hollymead Elementary,PK,3,1,0,0,1,0,4,7,0,0,5,6,0,0,27,0,27,2013-2014
2,Albemarle County,950,Jack Jouett Middle,6,14,19,0,1,4,7,20,14,0,0,48,49,4,4,184,0,184,2013-2014
2,Albemarle County,950,Jack Jouett Middle,7,11,14,0,0,6,9,22,19,0,0,53,44,3,6,187,0,187,2013-2014
2,Albemarle County,950,Jack Jouett Middle,8,7,20,0,1,13,10,25,18,0,0,75,64,8,6,247,0,247,2013-2014
2,Albemarle County,69,Jackson P Burley Middle,6,13,9,0,0,2,4,24,17,0,0,47,41,5,10,172,2,174,2013-2014
2,Albemarle County,69,Jackson P Burley Middle,7,15,12,0,1,2,4,10,17,0,0,50,63,5,3,182,0,182,2013-2014
2,Albemarle County,69,Jackson P Burley Middle,8,18,19,0,1,1,4,26,17,0,0,55,51,6,6,204,0,204,2013-2014
2,Albemarle County,942,Joseph T Henley Middle,6,4,8,0,0,3,2,2,4,0,0,128,130,5,6,292,0,292,2013-2014
2,Albemarle County,942,Joseph T Henley Middle,7,7,5,0,0,2,4,2,3,1,0,109,124,5,5,267,0,267,2013-2014
2,Albemarle County,942,Joseph T Henley Middle,8,2,2,0,0,1,6,7,6,0,0,107,117,4,4,256,0,256,2013-2014
2,Albemarle County,20,Leslie H Walton Middle,6,0,1,0,0,1,3,7,6,0,0,55,47,3,1,124,0,124,2013-2014
2,Albemarle County,20,Leslie H Walton Middle,7,6,8,0,0,2,0,10,7,0,0,55,37,3,1,129,0,129,2013-2014
2,Albemarle County,20,Leslie H Walton Middle,8,3,4,0,1,3,1,9,4,0,0,35,36,3,4,103,0,103,2013-2014
2,Albemarle County,40,Mary Carr Greer Elementary,1,7,7,0,0,8,8,16,17,0,0,9,15,3,4,94,0,94,2013-2014
2,Albemarle County,40,Mary Carr Greer Elementary,2,9,8,0,0,8,5,12,15,0,0,17,12,4,2,92,0,92,2013-2014
2,Albemarle County,40,Mary Carr Greer Elementary,3,9,7,1,0,4,4,10,10,0,0,8,6,1,1,61,0,61,2013-2014
2,Albemarle County,40,Mary Carr Greer Elementary,4,4,9,0,0,3,5,19,8,0,0,11,13,3,2,77,0,77,2013-2014
2,Albemarle County,40,Mary Carr Greer Elementary,5,8,3,0,0,4,4,9,11,0,0,12,11,2,4,68,0,68,2013-2014
2,Albemarle County,40,Mary Carr Greer Elementary,KG,14,9,0,0,13,3,12,23,0,0,17,21,7,7,126,0,126,2013-2014
2,Albemarle County,40,Mary Carr Greer Elementary,PK,8,9,0,0,1,1,10,14,1,0,3,5,2,0,54,0,54,2013-2014
2,Albemarle County,250,Meriwether Lewis Elementary,1,0,1,0,0,1,0,1,0,0,0,27,34,2,1,67,0,67,2013-2014
2,Albemarle County,250,Meriwether Lewis Elementary,2,1,0,0,0,1,1,0,0,0,0,40,30,1,1,75,0,75,2013-2014
2,Albemarle County,250,Meriwether Lewis Elementary,3,3,0,0,0,1,3,0,0,0,0,41,25,0,1,74,0,74,2013-2014
2,Albemarle County,250,Meriwether Lewis Elementary,4,0,0,1,0,0,2,0,1,0,0,35,22,0,0,61,0,61,2013-2014
2,Albemarle County,250,Meriwether Lewis Elementary,5,1,1,0,0,0,4,0,1,0,0,33,25,0,1,66,0,66,2013-2014
2,Albemarle County,250,Meriwether Lewis Elementary,KG,1,0,0,0,0,2,0,0,0,1,36,24,0,0,64,0,64,2013-2014
2,Albemarle County,250,Meriwether Lewis Elementary,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-2014
2,Albemarle County,1052,Monticello High,9,15,12,1,0,5,1,21,21,0,0,110,104,8,8,306,0,306,2013-2014
2,Albemarle County,1052,Monticello High,10,17,14,0,0,1,5,22,18,1,0,97,105,10,8,298,0,298,2013-2014
2,Albemarle County,1052,Monticello High,11,13,11,0,0,4,1,14,12,0,0,98,70,9,4,236,0,236,2013-2014
2,Albemarle County,1052,Monticello High,12,9,9,0,1,4,4,18,20,0,0,89,99,7,4,264,0,264,2013-2014
2,Albemarle County,1051,Mortimer Y Sutherland Middle,6,8,7,0,0,7,9,9,3,0,0,72,68,7,5,195,0,195,2013-2014
2,Albemarle County,1051,Mortimer Y Sutherland Middle,7,4,6,0,0,6,8,9,10,0,0,83,57,3,6,192,1,193,2013-2014
2,Albemarle County,1051,Mortimer Y Sutherland Middle,8,8,4,0,0,9,3,10,2,0,0,71,78,5,7,197,0,197,2013-2014
2,Albemarle County,890,Murray High,9,0,1,0,1,0,0,0,0,0,0,20,9,2,1,34,0,34,2013-2014
2,Albemarle County,890,Murray High,10,1,1,1,0,0,0,0,2,0,0,19,10,0,0,34,0,34,2013-2014
2,Albemarle County,890,Murray High,11,0,0,0,0,1,0,0,0,0,0,10,7,0,0,18,0,18,2013-2014
2,Albemarle County,890,Murray High,12,1,0,0,0,0,0,1,0,0,0,10,9,1,1,23,0,23,2013-2014
2,Albemarle County,150,Paul H Cale Elementary,1,20,20,0,1,2,0,4,4,0,0,31,30,1,2,115,0,115,2013-2014
2,Albemarle County,150,Paul H Cale Elementary,2,13,16,1,0,0,3,3,4,0,0,24,16,2,1,83,0,83,2013-2014
2,Albemarle County,150,Paul H Cale Elementary,3,16,14,0,0,3,6,6,7,0,0,27,28,5,2,114,0,114,2013-2014
2,Albemarle County,150,Paul H Cale Elementary,4,17,17,0,0,1,4,2,4,0,0,20,23,1,6,95,0,95,2013-2014
2,Albemarle County,150,Paul H Cale Elementary,5,12,12,0,0,3,4,3,5,0,0,17,23,4,6,89,0,89,2013-2014
2,Albemarle County,150,Paul H Cale Elementary,KG,20,12,0,1,1,1,4,6,0,0,27,30,3,2,107,0,107,2013-2014
2,Albemarle County,150,Paul H Cale Elementary,PK,6,6,0,0,0,0,1,1,0,0,6,2,0,0,22,0,22,2013-2014
2,Albemarle County,540,Red Hill Elementary,1,1,2,0,0,0,0,1,0,0,0,6,7,0,2,19,0,19,2013-2014
2,Albemarle County,540,Red Hill Elementary,2,0,1,0,0,0,0,1,0,0,0,12,8,2,2,26,0,26,2013-2014
2,Albemarle County,540,Red Hill Elementary,3,1,0,0,0,0,0,2,1,0,0,7,9,0,0,20,0,20,2013-2014
2,Albemarle County,540,Red Hill Elementary,4,3,0,0,0,0,0,0,2,0,0,15,10,0,0,30,0,30,2013-2014
2,Albemarle County,540,Red Hill Elementary,5,0,0,0,0,0,0,1,1,0,0,4,8,0,2,16,0,16,2013-2014
2,Albemarle County,540,Red Hill Elementary,KG,1,3,0,0,1,0,0,1,0,0,10,12,3,0,31,0,31,2013-2014
2,Albemarle County,540,Red Hill Elementary,PK,1,0,0,0,0,0,1,1,0,0,6,6,0,1,16,0,16,2013-2014
2,Albemarle County,30,Scottsville Elementary,1,1,0,0,0,0,0,1,0,0,0,9,14,0,0,25,0,25,2013-2014
2,Albemarle County,30,Scottsville Elementary,2,1,1,0,0,0,1,0,0,0,0,11,10,0,2,26,0,26,2013-2014
2,Albemarle County,30,Scottsville Elementary,3,1,0,0,0,0,0,0,0,0,0,21,12,0,1,35,0,35,2013-2014
